US20170190327A1,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.98704463,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507,0.00056327507
US20100235063A1,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.6508782,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.0005884868,0.19620629,0.0005884868,0.0005884868,0.0005884868,0.14055732
US8630781B2,0.09689615,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.0005957323,0.8899977,0.0005957323,0.0005957323
JP2009183078A,0.0006411993,0.0006411993,0.0006411993,0.0006411993,0.0006411993,0.0006411993,0.0006411993,0.0006411993,0.078717954,0.0006411993,0.08208972,0.0006411993,0.52483535,0.301533,0.0006411993,0.0006411993,0.0006411993,0.0006411993,0.0006411993,0.0006411993,0.0006411993,0.0006411993,0.0006411993,0.0006411993
US20090174189A1,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.92121553,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.053317357,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.0011575986,0.0011575986
JP2009168048A,0.00052747084,0.00052747084,0.22633766,0.00052747084,0.00052747084,0.00052747084,0.00052747084,0.00052747084,0.00052747084,0.00052747084,0.4326945,0.00052747084,0.32989097,0.00052747084,0.00052747084,0.00052747084,0.00052747084,0.00052747084,0.00052747084,0.00052747084,0.00052747084,0.00052747084,0.00052747084,0.00052747084
JP2009166723A,0.00052440417,0.00052440417,0.0938236,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.24350362,0.65166026,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.00052440417,0.00052440417
EP2080662A1,0.0007315778,0.0007315778,0.0007315778,0.0007315778,0.0007315778,0.49128944,0.0007315778,0.0007315778,0.019546704,0.0007315778,0.0007315778,0.0007315778,0.0007315778,0.28089637,0.0007315778,0.0007315778,0.0007315778,0.0007315778,0.0007315778,0.19363594,0.0007315778,0.0007315778,0.0007315778,0.0007315778
US8011461B2,0.000571337,0.000571337,0.000571337,0.24604718,0.000571337,0.000571337,0.000571337,0.000571337,0.000571337,0.000571337,0.000571337,0.000571337,0.000571337,0.47607362,0.000571337,0.000571337,0.000571337,0.000571337,0.000571337,0.000571337,0.000571337,0.09014634,0.000571337,0.17630613
US8332090B2,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.8956978,0.0009695867,0.0009695867,0.0009695867,0.08297132,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.0009695867,0.0009695867
JP2009201208A,0.00075814093,0.00075814093,0.00075814093,0.00075814093,0.00075814093,0.00075814093,0.00075814093,0.00075814093,0.81416446,0.00075814093,0.00075814093,0.05519539,0.00075814093,0.11471921,0.00075814093,0.00075814093,0.00075814093,0.00075814093,0.00075814093,0.00075814093,0.00075814093,0.00075814093,0.00075814093,0.00075814093
US8368273B2,0.00071059697,0.194506,0.02587139,0.00071059697,0.00071059697,0.00071059697,0.00071059697,0.00071059697,0.00071059697,0.703835,0.00071059697,0.00071059697,0.00071059697,0.037267625,0.00071059697,0.00071059697,0.00071059697,0.00071059697,0.00071059697,0.00071059697,0.025018614,0.00071059697,0.00071059697,0.00071059697
US8590653B2,0.0018118022,0.86135906,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.0018118022,0.09878128
