id-WO2014188870A1 vector-[(0, 0.00054120325), (1, 0.00054120325), (2, 0.00054120325), (3, 0.00054120325), (4, 0.00054120325), (5, 0.00054120325), (6, 0.00054120325), (7, 0.00054120325), (8, 0.00054120325), (9, 0.00054120325), (10, 0.00054120325), (11, 0.00054120325), (12, 0.00054120325), (13, 0.00054120325), (14, 0.00054120325), (15, 0.00054120325), (16, 0.00054120325), (17, 0.00054120325), (18, 0.48749423), (19, 0.00054120325), (20, 0.00054120325), (21, 0.4395034), (22, 0.06163715), (23, 0.00054120325)]
id-JPWO2014181616A1 vector-[(0, 0.0010165806), (1, 0.07766564), (2, 0.0010165806), (3, 0.0010165806), (4, 0.0010165806), (5, 0.0010165806), (6, 0.0010165806), (7, 0.0010165806), (8, 0.0010165806), (9, 0.0010165806), (10, 0.0010165806), (11, 0.0010165806), (12, 0.0010165806), (13, 0.0010165806), (14, 0.0010165806), (15, 0.0010165806), (16, 0.0010165806), (17, 0.0010165806), (18, 0.0010165806), (19, 0.0010165806), (20, 0.0010165806), (21, 0.5026269), (22, 0.0010165806), (23, 0.3983592)]
id-WO2014188652A1 vector-[(0, 0.00052758795), (1, 0.00052758795), (2, 0.00052758795), (3, 0.16100027), (4, 0.00052758795), (5, 0.00052758795), (6, 0.00052758795), (7, 0.00052758795), (8, 0.335085), (9, 0.00052758795), (10, 0.00052758795), (11, 0.00052758795), (12, 0.00052758795), (13, 0.00052758795), (14, 0.00052758795), (15, 0.00052758795), (16, 0.00052758795), (17, 0.00052758795), (18, 0.00052758795), (19, 0.00052758795), (20, 0.00052758795), (21, 0.12455314), (22, 0.21041878), (23, 0.15891868)]
id-JPWO2014192360A1 vector-[(0, 0.0010185923), (1, 0.0010185923), (2, 0.0010185923), (3, 0.0010185923), (4, 0.0010185923), (5, 0.26623034), (6, 0.0010185923), (7, 0.0010185923), (8, 0.0010185923), (9, 0.0010185923), (10, 0.0010185923), (11, 0.0010185923), (12, 0.0010185923), (13, 0.0010185923), (14, 0.0010185923), (15, 0.0010185923), (16, 0.0010185923), (17, 0.02879309), (18, 0.0010185923), (19, 0.0010185923), (20, 0.0010185923), (21, 0.6835861), (22, 0.0010185923), (23, 0.0010185923)]
id-WO2014192371A1 vector-[(0, 0.0011907528), (1, 0.0011907528), (2, 0.0011907528), (3, 0.0011907528), (4, 0.0011907528), (5, 0.0011907528), (6, 0.0011907528), (7, 0.0011907528), (8, 0.62740034), (9, 0.0011907528), (10, 0.0011907528), (11, 0.0011907528), (12, 0.0011907528), (13, 0.0011907528), (14, 0.0011907528), (15, 0.0011907528), (16, 0.0011907528), (17, 0.0011907528), (18, 0.0011907528), (19, 0.0011907528), (20, 0.0011907528), (21, 0.34640318), (22, 0.0011907528), (23, 0.0011907528)]
id-US9458813B2 vector-[(0, 0.00083370856), (1, 0.00083370856), (2, 0.00083370856), (3, 0.00083370856), (4, 0.00083370856), (5, 0.00083370856), (6, 0.00083370856), (7, 0.00083370856), (8, 0.00083370856), (9, 0.00083370856), (10, 0.00083370856), (11, 0.00083370856), (12, 0.00083370856), (13, 0.00083370856), (14, 0.00083370856), (15, 0.00083370856), (16, 0.00083370856), (17, 0.00083370856), (18, 0.00083370856), (19, 0.00083370856), (20, 0.00083370856), (21, 0.9808247), (22, 0.00083370856), (23, 0.00083370856)]
id-US10293702B2 vector-[(0, 0.0005791029), (1, 0.0005791029), (2, 0.0005791029), (3, 0.1753841), (4, 0.0005791029), (5, 0.0005791029), (6, 0.0005791029), (7, 0.0005791029), (8, 0.0005791029), (9, 0.0005791029), (10, 0.0005791029), (11, 0.81187564), (12, 0.0005791029), (13, 0.0005791029), (14, 0.0005791029), (15, 0.0005791029), (16, 0.0005791029), (17, 0.0005791029), (18, 0.0005791029), (19, 0.0005791029), (20, 0.0005791029), (21, 0.0005791029), (22, 0.0005791029), (23, 0.0005791029)]
id-US20160089981A1 vector-[(0, 0.0005342163), (1, 0.0005342163), (2, 0.0005342163), (3, 0.3620249), (4, 0.0005342163), (5, 0.0005342163), (6, 0.0005342163), (7, 0.0005342163), (8, 0.0005342163), (9, 0.0005342163), (10, 0.0005342163), (11, 0.0005342163), (12, 0.0005342163), (13, 0.0005342163), (14, 0.0005342163), (15, 0.0005342163), (16, 0.0005342163), (17, 0.0005342163), (18, 0.0005342163), (19, 0.0005342163), (20, 0.0005342163), (21, 0.6262223), (22, 0.0005342163), (23, 0.0005342163)]
id-US9300233B2 vector-[(0, 0.000688334), (1, 0.000688334), (2, 0.000688334), (3, 0.000688334), (4, 0.000688334), (5, 0.000688334), (6, 0.10186333), (7, 0.000688334), (8, 0.15773648), (9, 0.000688334), (10, 0.000688334), (11, 0.000688334), (12, 0.000688334), (13, 0.000688334), (14, 0.000688334), (15, 0.000688334), (16, 0.000688334), (17, 0.000688334), (18, 0.000688334), (19, 0.021891508), (20, 0.000688334), (21, 0.70474195), (22, 0.000688334), (23, 0.000688334)]
id-US10173614B2 vector-[(0, 0.00090588257), (1, 0.00090588257), (2, 0.00090588257), (3, 0.8493704), (4, 0.00090588257), (5, 0.00090588257), (6, 0.00090588257), (7, 0.00090588257), (8, 0.00090588257), (9, 0.00090588257), (10, 0.00090588257), (11, 0.00090588257), (12, 0.00090588257), (13, 0.00090588257), (14, 0.00090588257), (15, 0.00090588257), (16, 0.00090588257), (17, 0.00090588257), (18, 0.00090588257), (19, 0.00090588257), (20, 0.00090588257), (21, 0.13070011), (22, 0.00090588257), (23, 0.00090588257)]
id-US20160101698A1 vector-[(0, 0.00060753437), (1, 0.00060753437), (2, 0.00060753437), (3, 0.00060753437), (4, 0.00060753437), (5, 0.09821641), (6, 0.00060753437), (7, 0.00060753437), (8, 0.11699244), (9, 0.00060753437), (10, 0.00060753437), (11, 0.00060753437), (12, 0.00060753437), (13, 0.00060753437), (14, 0.22963017), (15, 0.00060753437), (16, 0.00060753437), (17, 0.00060753437), (18, 0.00060753437), (19, 0.00060753437), (20, 0.00060753437), (21, 0.5430103), (22, 0.00060753437), (23, 0.00060753437)]
id-JP2015003564A vector-[(0, 0.00059549185), (1, 0.00059549185), (2, 0.00059549185), (3, 0.00059549185), (4, 0.00059549185), (5, 0.00059549185), (6, 0.00059549185), (7, 0.00059549185), (8, 0.48699468), (9, 0.00059549185), (10, 0.15458558), (11, 0.00059549185), (12, 0.00059549185), (13, 0.00059549185), (14, 0.00059549185), (15, 0.00059549185), (16, 0.00059549185), (17, 0.00059549185), (18, 0.00059549185), (19, 0.00059549185), (20, 0.00059549185), (21, 0.34591445), (22, 0.00059549185), (23, 0.00059549185)]
id-WO2014199811A1 vector-[(0, 0.00065202464), (1, 0.00065202464), (2, 0.00065202464), (3, 0.00065202464), (4, 0.00065202464), (5, 0.78481036), (6, 0.00065202464), (7, 0.00065202464), (8, 0.00065202464), (9, 0.00065202464), (10, 0.00065202464), (11, 0.00065202464), (12, 0.00065202464), (13, 0.00065202464), (14, 0.00065202464), (15, 0.00065202464), (16, 0.00065202464), (17, 0.00065202464), (18, 0.00065202464), (19, 0.00065202464), (20, 0.00065202464), (21, 0.2008451), (22, 0.00065202464), (23, 0.00065202464)]
id-US20160368389A1 vector-[(0, 0.0009472188), (1, 0.0009472188), (2, 0.0009472188), (3, 0.0009472188), (4, 0.0009472188), (5, 0.0009472188), (6, 0.0009472188), (7, 0.0009472188), (8, 0.0009472188), (9, 0.0009472188), (10, 0.0009472188), (11, 0.36208043), (12, 0.0009472188), (13, 0.0009472188), (14, 0.0009472188), (15, 0.0009472188), (16, 0.0009472188), (17, 0.0009472188), (18, 0.0009472188), (19, 0.0009472188), (20, 0.0009472188), (21, 0.0009472188), (22, 0.0009472188), (23, 0.6170808)]
id-EP2860054A1 vector-[(0, 0.00050941174), (1, 0.00050941174), (2, 0.00050941174), (3, 0.00050941174), (4, 0.07666416), (5, 0.00050941174), (6, 0.022026507), (7, 0.15355323), (8, 0.00050941174), (9, 0.00050941174), (10, 0.00050941174), (11, 0.57474065), (12, 0.00050941174), (13, 0.00050941174), (14, 0.00050941174), (15, 0.00050941174), (16, 0.00050941174), (17, 0.00050941174), (18, 0.06600589), (19, 0.00050941174), (20, 0.00050941174), (21, 0.09784019), (22, 0.00050941174), (23, 0.00050941174)]
id-EP3010140A1 vector-[(0, 0.00070637226), (1, 0.12893666), (2, 0.00070637226), (3, 0.00070637226), (4, 0.00070637226), (5, 0.00070637226), (6, 0.00070637226), (7, 0.00070637226), (8, 0.00070637226), (9, 0.00070637226), (10, 0.00070637226), (11, 0.00070637226), (12, 0.00070637226), (13, 0.00070637226), (14, 0.00070637226), (15, 0.00070637226), (16, 0.00070637226), (17, 0.00070637226), (18, 0.00070637226), (19, 0.00070637226), (20, 0.00070637226), (21, 0.85552317), (22, 0.00070637226), (23, 0.00070637226)]
id-WO2014196939A3 vector-[(0, 0.0009707886), (1, 0.0009707886), (2, 0.0009707886), (3, 0.0009707886), (4, 0.0009707886), (5, 0.0009707886), (6, 0.0009707886), (7, 0.29751375), (8, 0.0009707886), (9, 0.0009707886), (10, 0.0009707886), (11, 0.17832817), (12, 0.0009707886), (13, 0.0009707886), (14, 0.0009707886), (15, 0.0009707886), (16, 0.0009707886), (17, 0.0009707886), (18, 0.0009707886), (19, 0.0009707886), (20, 0.0009707886), (21, 0.022137947), (22, 0.0009707886), (23, 0.48260432)]
id-US9849870B2 vector-[(0, 0.0009061383), (1, 0.0009061383), (2, 0.0009061383), (3, 0.0009061383), (4, 0.0009061383), (5, 0.0009061383), (6, 0.0009061383), (7, 0.0009061383), (8, 0.0009061383), (9, 0.0009061383), (10, 0.0009061383), (11, 0.0009061383), (12, 0.0009061383), (13, 0.0009061383), (14, 0.0009061383), (15, 0.0009061383), (16, 0.0009061383), (17, 0.0009061383), (18, 0.0009061383), (19, 0.0009061383), (20, 0.0009061383), (21, 0.0009061383), (22, 0.0009061383), (23, 0.9791588)]
id-US11437686B2 vector-[(0, 0.00060393376), (1, 0.11475559), (2, 0.00060393376), (3, 0.28845486), (4, 0.00060393376), (5, 0.00060393376), (6, 0.00060393376), (7, 0.00060393376), (8, 0.00060393376), (9, 0.00060393376), (10, 0.00060393376), (11, 0.00060393376), (12, 0.00060393376), (13, 0.09267046), (14, 0.00060393376), (15, 0.00060393376), (16, 0.00060393376), (17, 0.00060393376), (18, 0.49204037), (19, 0.00060393376), (20, 0.00060393376), (21, 0.00060393376), (22, 0.00060393376), (23, 0.00060393376)]
id-US9643499B2 vector-[(0, 0.0008513178), (1, 0.0008513178), (2, 0.0008513178), (3, 0.57462347), (4, 0.0008513178), (5, 0.0008513178), (6, 0.0008513178), (7, 0.0008513178), (8, 0.0008513178), (9, 0.0008513178), (10, 0.0008513178), (11, 0.0008513178), (12, 0.0008513178), (13, 0.0008513178), (14, 0.0008513178), (15, 0.0008513178), (16, 0.0008513178), (17, 0.0008513178), (18, 0.0008513178), (19, 0.0008513178), (20, 0.0008513178), (21, 0.40664753), (22, 0.0008513178), (23, 0.0008513178)]
id-US20150019058A1 vector-[(0, 0.0010969182), (1, 0.0010969182), (2, 0.0010969182), (3, 0.0010969182), (4, 0.6170478), (5, 0.25568768), (6, 0.0010969182), (7, 0.0010969182), (8, 0.10422918), (9, 0.0010969182), (10, 0.0010969182), (11, 0.0010969182), (12, 0.0010969182), (13, 0.0010969182), (14, 0.0010969182), (15, 0.0010969182), (16, 0.0010969182), (17, 0.0010969182), (18, 0.0010969182), (19, 0.0010969182), (20, 0.0010969182), (21, 0.0010969182), (22, 0.0010969182), (23, 0.0010969182)]
id-US9688161B2 vector-[(0, 0.00054492103), (1, 0.23025475), (2, 0.00054492103), (3, 0.00054492103), (4, 0.00054492103), (5, 0.00054492103), (6, 0.00054492103), (7, 0.00054492103), (8, 0.21841587), (9, 0.00054492103), (10, 0.00054492103), (11, 0.00054492103), (12, 0.29376754), (13, 0.00054492103), (14, 0.00054492103), (15, 0.00054492103), (16, 0.00054492103), (17, 0.00054492103), (18, 0.00054492103), (19, 0.00054492103), (20, 0.00054492103), (21, 0.24666339), (22, 0.00054492103), (23, 0.00054492103)]
id-US20230006308A1 vector-[(0, 0.0009472916), (1, 0.0009472916), (2, 0.0009472916), (3, 0.0009472916), (4, 0.0009472916), (5, 0.0009472916), (6, 0.0009472916), (7, 0.0009472916), (8, 0.0009472916), (9, 0.0009472916), (10, 0.0009472916), (11, 0.0009472916), (12, 0.0009472916), (13, 0.0009472916), (14, 0.0009472916), (15, 0.0009472916), (16, 0.0009472916), (17, 0.0009472916), (18, 0.0009472916), (19, 0.0009472916), (20, 0.0009472916), (21, 0.0009472916), (22, 0.0009472916), (23, 0.9782123)]
id-JP2015016810A vector-[(0, 0.0006084935), (1, 0.0006084935), (2, 0.0006084935), (3, 0.0006084935), (4, 0.0006084935), (5, 0.0006084935), (6, 0.0006084935), (7, 0.0006084935), (8, 0.44709066), (9, 0.0006084935), (10, 0.0006084935), (11, 0.0006084935), (12, 0.0006084935), (13, 0.0006084935), (14, 0.0006084935), (15, 0.0006084935), (16, 0.0006084935), (17, 0.0006084935), (18, 0.0006084935), (19, 0.0006084935), (20, 0.0006084935), (21, 0.5009955), (22, 0.0391355), (23, 0.0006084935)]
id-US20160225507A1 vector-[(0, 0.0029836814), (1, 0.0029836814), (2, 0.0029836814), (3, 0.0029836814), (4, 0.0029836814), (5, 0.736932), (6, 0.0029836814), (7, 0.0029836814), (8, 0.0029836814), (9, 0.0029836814), (10, 0.0029836814), (11, 0.0029836814), (12, 0.0029836814), (13, 0.19742708), (14, 0.0029836814), (15, 0.0029836814), (16, 0.0029836814), (17, 0.0029836814), (18, 0.0029836814), (19, 0.0029836814), (20, 0.0029836814), (21, 0.0029836814), (22, 0.0029836814), (23, 0.0029836814)]
id-WO2015007126A1 vector-[(0, 0.00041263644), (1, 0.00041263644), (2, 0.00041263644), (3, 0.5829056), (4, 0.00041263644), (5, 0.00041263644), (6, 0.00041263644), (7, 0.00041263644), (8, 0.00041263644), (9, 0.00041263644), (10, 0.00041263644), (11, 0.19901016), (12, 0.00041263644), (13, 0.00041263644), (14, 0.00041263644), (15, 0.00041263644), (16, 0.00041263644), (17, 0.00041263644), (18, 0.00041263644), (19, 0.00041263644), (20, 0.00041263644), (21, 0.20941886), (22, 0.00041263644), (23, 0.00041263644)]
id-JP2016165165A vector-[(0, 0.00048476347), (1, 0.00048476347), (2, 0.00048476347), (3, 0.00048476347), (4, 0.00048476347), (5, 0.00048476347), (6, 0.00048476347), (7, 0.00048476347), (8, 0.8240819), (9, 0.00048476347), (10, 0.00048476347), (11, 0.00048476347), (12, 0.00048476347), (13, 0.00048476347), (14, 0.00048476347), (15, 0.00048476347), (16, 0.00048476347), (17, 0.00048476347), (18, 0.00048476347), (19, 0.00048476347), (20, 0.00048476347), (21, 0.16525325), (22, 0.00048476347), (23, 0.00048476347)]
id-WO2015004408A1 vector-[(0, 0.00096925464), (1, 0.00096925464), (2, 0.00096925464), (3, 0.00096925464), (4, 0.18728362), (5, 0.0021563545), (6, 0.00096925464), (7, 0.00096925464), (8, 0.23782666), (9, 0.00096925464), (10, 0.00096925464), (11, 0.16829877), (12, 0.00096925464), (13, 0.00096925464), (14, 0.00096925464), (15, 0.00096925464), (16, 0.00096925464), (17, 0.00096925464), (18, 0.04664572), (19, 0.00096925464), (20, 0.16165057), (21, 0.00096925464), (22, 0.00096925464), (23, 0.17966095)]
id-EP2821271A1 vector-[(0, 0.0008042016), (1, 0.0008042016), (2, 0.0008042016), (3, 0.0008042016), (4, 0.0008042016), (5, 0.0008042016), (6, 0.087037936), (7, 0.0008042016), (8, 0.0008042016), (9, 0.0008042016), (10, 0.0008042016), (11, 0.0008042016), (12, 0.0008042016), (13, 0.093772665), (14, 0.0008042016), (15, 0.7656475), (16, 0.0008042016), (17, 0.0008042016), (18, 0.0008042016), (19, 0.0008042016), (20, 0.0008042016), (21, 0.0008042016), (22, 0.0008042016), (23, 0.03745791)]
id-WO2015017459A3 vector-[(0, 0.00083648297), (1, 0.00083648297), (2, 0.00083648297), (3, 0.00083648297), (4, 0.00083648297), (5, 0.2892743), (6, 0.00083648297), (7, 0.00083648297), (8, 0.00083648297), (9, 0.00083648297), (10, 0.00083648297), (11, 0.00083648297), (12, 0.00083648297), (13, 0.0645184), (14, 0.00083648297), (15, 0.00083648297), (16, 0.109075814), (17, 0.00083648297), (18, 0.00083648297), (19, 0.00083648297), (20, 0.00083648297), (21, 0.5204018), (22, 0.00083648297), (23, 0.00083648297)]
id-US9827873B2 vector-[(0, 0.00051457575), (1, 0.00051457575), (2, 0.00051457575), (3, 0.00051457575), (4, 0.00051457575), (5, 0.2928135), (6, 0.00051457575), (7, 0.00051457575), (8, 0.46943748), (9, 0.00051457575), (10, 0.00051457575), (11, 0.00051457575), (12, 0.00051457575), (13, 0.01768224), (14, 0.00051457575), (15, 0.00051457575), (16, 0.00051457575), (17, 0.00051457575), (18, 0.00051457575), (19, 0.00051457575), (20, 0.00051457575), (21, 0.20977528), (22, 0.00051457575), (23, 0.00051457575)]
id-US20200290613A1 vector-[(0, 0.0013444225), (1, 0.0013444225), (2, 0.0013444225), (3, 0.0013444225), (4, 0.0013444225), (5, 0.96907824), (6, 0.0013444225), (7, 0.0013444225), (8, 0.0013444225), (9, 0.0013444225), (10, 0.0013444225), (11, 0.0013444225), (12, 0.0013444225), (13, 0.0013444225), (14, 0.0013444225), (15, 0.0013444225), (16, 0.0013444225), (17, 0.0013444225), (18, 0.0013444225), (19, 0.0013444225), (20, 0.0013444225), (21, 0.0013444225), (22, 0.0013444225), (23, 0.0013444225)]
id-US9889758B2 vector-[(0, 0.00057954754), (1, 0.00057954754), (2, 0.00057954754), (3, 0.26049924), (4, 0.00057954754), (5, 0.00057954754), (6, 0.00057954754), (7, 0.00057954754), (8, 0.20411193), (9, 0.037149407), (10, 0.00057954754), (11, 0.00057954754), (12, 0.30027905), (13, 0.00057954754), (14, 0.00057954754), (15, 0.00057954754), (16, 0.00057954754), (17, 0.00057954754), (18, 0.00057954754), (19, 0.00057954754), (20, 0.00057954754), (21, 0.00057954754), (22, 0.18694894), (23, 0.00057954754)]
id-WO2015026913A1 vector-[(0, 0.001041814), (1, 0.001041814), (2, 0.001041814), (3, 0.001041814), (4, 0.001041814), (5, 0.001041814), (6, 0.001041814), (7, 0.001041814), (8, 0.97603834), (9, 0.001041814), (10, 0.001041814), (11, 0.001041814), (12, 0.001041814), (13, 0.001041814), (14, 0.001041814), (15, 0.001041814), (16, 0.001041814), (17, 0.001041814), (18, 0.001041814), (19, 0.001041814), (20, 0.001041814), (21, 0.0010418142), (22, 0.001041814), (23, 0.001041814)]
id-US9479157B2 vector-[(0, 0.0011907137), (1, 0.0011907137), (2, 0.0011907137), (3, 0.97261363), (4, 0.0011907137), (5, 0.0011907137), (6, 0.0011907137), (7, 0.0011907137), (8, 0.0011907137), (9, 0.0011907137), (10, 0.0011907137), (11, 0.0011907137), (12, 0.0011907137), (13, 0.0011907137), (14, 0.0011907137), (15, 0.0011907137), (16, 0.0011907137), (17, 0.0011907137), (18, 0.0011907137), (19, 0.0011907137), (20, 0.0011907137), (21, 0.0011907137), (22, 0.0011907137), (23, 0.0011907137)]
id-US9557746B2 vector-[(0, 0.00067359913), (1, 0.00067359913), (2, 0.00067359913), (3, 0.00067359913), (4, 0.00067359913), (5, 0.00067359913), (6, 0.00067359913), (7, 0.00067359913), (8, 0.350722), (9, 0.00067359913), (10, 0.00067359913), (11, 0.00067359913), (12, 0.00067359913), (13, 0.00067359913), (14, 0.00067359913), (15, 0.00067359913), (16, 0.00067359913), (17, 0.00067359913), (18, 0.00067359913), (19, 0.00067359913), (20, 0.18737403), (21, 0.00067359913), (22, 0.00067359913), (23, 0.4477584)]
id-WO2015024508A1 vector-[(0, 0.00045755325), (1, 0.00045755325), (2, 0.00045755325), (3, 0.15677193), (4, 0.00045755325), (5, 0.00045755325), (6, 0.00045755325), (7, 0.00045755325), (8, 0.00045755325), (9, 0.00045755325), (10, 0.00045755325), (11, 0.00045755325), (12, 0.00045755325), (13, 0.00045755325), (14, 0.36524197), (15, 0.00045755325), (16, 0.00045755325), (17, 0.00045755325), (18, 0.00045755325), (19, 0.00045755325), (20, 0.00045755325), (21, 0.4683775), (22, 0.00045755325), (23, 0.00045755325)]
id-US20160101700A1 vector-[(0, 0.0008014919), (1, 0.0008014919), (2, 0.0008014919), (3, 0.0008014919), (4, 0.0008014919), (5, 0.0008014919), (6, 0.0008014919), (7, 0.0008014919), (8, 0.9815657), (9, 0.0008014919), (10, 0.0008014919), (11, 0.0008014919), (12, 0.0008014919), (13, 0.0008014919), (14, 0.0008014919), (15, 0.0008014919), (16, 0.0008014919), (17, 0.0008014919), (18, 0.0008014919), (19, 0.0008014919), (20, 0.0008014919), (21, 0.0008014919), (22, 0.0008014919), (23, 0.0008014919)]
id-JP2015047048A vector-[(0, 0.0007463405), (1, 0.14356329), (2, 0.0007463405), (3, 0.0007463405), (4, 0.0007463405), (5, 0.026055362), (6, 0.0007463405), (7, 0.0007463405), (8, 0.0007463405), (9, 0.0007463405), (10, 0.0007463405), (11, 0.0007463405), (12, 0.274361), (13, 0.0007463405), (14, 0.0007463405), (15, 0.0007463405), (16, 0.0007463405), (17, 0.0007463405), (18, 0.0007463405), (19, 0.0007463405), (20, 0.0007463405), (21, 0.4203577), (22, 0.12148214), (23, 0.0007463405)]
id-US20150045178A1 vector-[(0, 0.0006721631), (1, 0.0006721631), (2, 0.0006721631), (3, 0.0006721631), (4, 0.0006721631), (5, 0.0006721631), (6, 0.0006721631), (7, 0.0006721631), (8, 0.0006721631), (9, 0.0006721631), (10, 0.0006721631), (11, 0.0006721631), (12, 0.0006721631), (13, 0.0006721631), (14, 0.0006721631), (15, 0.0006721631), (16, 0.0006721631), (17, 0.0006721631), (18, 0.0006721631), (19, 0.0006721631), (20, 0.0006721631), (21, 0.9845403), (22, 0.0006721631), (23, 0.0006721631)]
id-WO2015019165A1 vector-[(0, 0.000786429), (1, 0.000786429), (2, 0.000786429), (3, 0.000786429), (4, 0.000786429), (5, 0.000786429), (6, 0.000786429), (7, 0.000786429), (8, 0.000786429), (9, 0.000786429), (10, 0.000786429), (11, 0.000786429), (12, 0.000786429), (13, 0.000786429), (14, 0.000786429), (15, 0.000786429), (16, 0.000786429), (17, 0.000786429), (18, 0.000786429), (19, 0.000786429), (20, 0.000786429), (21, 0.16283087), (22, 0.5295187), (23, 0.29113543)]
id-US20150106003A1 vector-[(0, 0.0007206127), (1, 0.0007206127), (2, 0.0007206127), (3, 0.0007206127), (4, 0.0007206127), (5, 0.0007206127), (6, 0.0007206127), (7, 0.0007206127), (8, 0.12139883), (9, 0.0007206127), (10, 0.0007206127), (11, 0.57421976), (12, 0.0007206127), (13, 0.0007206127), (14, 0.0007206127), (15, 0.0007206127), (16, 0.0007206127), (17, 0.0007206127), (18, 0.0007206127), (19, 0.0007206127), (20, 0.0007206127), (21, 0.28924856), (22, 0.0007206127), (23, 0.0007206127)]
id-WO2015024422A1 vector-[(0, 0.0006094829), (1, 0.0006094829), (2, 0.0006094829), (3, 0.0006094829), (4, 0.0006094829), (5, 0.0006094829), (6, 0.0006094829), (7, 0.0006094829), (8, 0.20746665), (9, 0.0006094829), (10, 0.0006094829), (11, 0.0006094829), (12, 0.0006094829), (13, 0.0006094829), (14, 0.0006094829), (15, 0.0006094829), (16, 0.0006094829), (17, 0.0006094829), (18, 0.31138453), (19, 0.0006094829), (20, 0.2509051), (21, 0.0006094829), (22, 0.0006094829), (23, 0.21805413)]
id-WO2015019430A1 vector-[(0, 0.00063247606), (1, 0.00063247606), (2, 0.00063247606), (3, 0.00063247606), (4, 0.00063247606), (5, 0.1153327), (6, 0.00063247606), (7, 0.00063247606), (8, 0.00063247606), (9, 0.00063247606), (10, 0.00063247606), (11, 0.00063247606), (12, 0.00063247606), (13, 0.00063247606), (14, 0.00063247606), (15, 0.00063247606), (16, 0.00063247606), (17, 0.46370858), (18, 0.00063247606), (19, 0.00063247606), (20, 0.00063247606), (21, 0.40767676), (22, 0.00063247606), (23, 0.00063247606)]
id-WO2015018993A2 vector-[(0, 0.0008024283), (1, 0.0008024283), (2, 0.0008024283), (3, 0.0008024283), (4, 0.0008024283), (5, 0.0008024283), (6, 0.0008024283), (7, 0.0008024283), (8, 0.24418448), (9, 0.0008024283), (10, 0.0008024283), (11, 0.0008024283), (12, 0.0008024283), (13, 0.0008024283), (14, 0.0008024283), (15, 0.0008024283), (16, 0.0008024283), (17, 0.0008024283), (18, 0.0008024283), (19, 0.0008024283), (20, 0.0008024283), (21, 0.7381621), (22, 0.0008024283), (23, 0.0008024283)]
id-JP2015033935A vector-[(0, 0.0007580128), (1, 0.116978556), (2, 0.0007580128), (3, 0.0007580128), (4, 0.0007580128), (5, 0.0007580128), (6, 0.0007580128), (7, 0.0007580128), (8, 0.0007580128), (9, 0.0007580128), (10, 0.0007580128), (11, 0.0007580128), (12, 0.0007580128), (13, 0.0007580128), (14, 0.0007580128), (15, 0.34592593), (16, 0.0007580128), (17, 0.0007580128), (18, 0.0007580128), (19, 0.0007580128), (20, 0.0007580128), (21, 0.52117723), (22, 0.0007580128), (23, 0.0007580128)]
id-WO2015018669A2 vector-[(0, 0.0008762273), (1, 0.0008762273), (2, 0.0008762273), (3, 0.0008762273), (4, 0.0008762273), (5, 0.7537434), (6, 0.0008762273), (7, 0.22697958), (8, 0.0008762273), (9, 0.0008762273), (10, 0.0008762273), (11, 0.0008762273), (12, 0.0008762273), (13, 0.0008762273), (14, 0.0008762273), (15, 0.0008762273), (16, 0.0008762273), (17, 0.0008762273), (18, 0.0008762273), (19, 0.0008762273), (20, 0.0008762273), (21, 0.0008762273), (22, 0.0008762273), (23, 0.0008762273)]
id-WO2015020097A1 vector-[(0, 0.0016682603), (1, 0.0016682603), (2, 0.0016682603), (3, 0.0016682603), (4, 0.0016682603), (5, 0.0016682603), (6, 0.15879895), (7, 0.0016682603), (8, 0.0016682603), (9, 0.0016682603), (10, 0.80449927), (11, 0.0016682603), (12, 0.0016682603), (13, 0.0016682603), (14, 0.0016682603), (15, 0.0016682603), (16, 0.0016682603), (17, 0.0016682603), (18, 0.0016682603), (19, 0.0016682603), (20, 0.0016682603), (21, 0.0016682603), (22, 0.0016682603), (23, 0.0016682603)]
id-US20200052531A1 vector-[(0, 0.00077213306), (1, 0.00077213306), (2, 0.6542761), (3, 0.00077213306), (4, 0.00077213306), (5, 0.00077213306), (6, 0.00077213306), (7, 0.00077213306), (8, 0.00077213306), (9, 0.00077213306), (10, 0.00077213306), (11, 0.00077213306), (12, 0.32873696), (13, 0.00077213306), (14, 0.00077213306), (15, 0.00077213306), (16, 0.00077213306), (17, 0.00077213306), (18, 0.00077213306), (19, 0.00077213306), (20, 0.00077213306), (21, 0.00077213306), (22, 0.00077213306), (23, 0.00077213306)]
id-US10144293B2 vector-[(0, 0.00063240033), (1, 0.00063240033), (2, 0.00063240033), (3, 0.00063240033), (4, 0.00063240033), (5, 0.00063240033), (6, 0.00063240033), (7, 0.00063240033), (8, 0.6314666), (9, 0.00063240033), (10, 0.00063240033), (11, 0.030021647), (12, 0.00063240033), (13, 0.00063240033), (14, 0.00063240033), (15, 0.00063240033), (16, 0.00063240033), (17, 0.00063240033), (18, 0.00063240033), (19, 0.00063240033), (20, 0.00063240033), (21, 0.3252313), (22, 0.00063240033), (23, 0.00063240033)]
